symbol,name,current_candidate_status,current_block_reason,unblock_path,unblock_status,unblock_priority,required_conditions,waiting_condition,manual_review_condition,benchmark_condition,factor_gate_condition,metadata_condition,liquidity_condition,estimated_earliest_review_date,can_be_unblocked_by_waiting,can_be_unblocked_by_manual_review,can_be_unblocked_by_refresh,can_be_unblocked_by_benchmark_update,still_blocked_after_primary_fix,next_action,notes
588520,科创增强ETF永赢,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (203/250; rows_needed=47); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (203/250; rows_needed=47),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,2026-07-22,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
588550,科创综指增强ETF易方达,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (155/250; rows_needed=95); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (155/250; rows_needed=95),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,2026-09-29,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
588670,科创综指增强ETF嘉实,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (220/250; rows_needed=30); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (220/250; rows_needed=30),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,2026-06-29,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
588690,科创增强ETF银华,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (165/250; rows_needed=85); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (165/250; rows_needed=85),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,2026-09-14,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
588710,科创半导体设备ETF华泰柏瑞,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (227/250; rows_needed=23); factor_gate_status != blocked_for_strategy_use,row_count >= min_required_rows (227/250; rows_needed=23),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,,2026-06-17,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
588920,科创芯片ETF鹏华,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (189/250; rows_needed=61); factor_gate_status != blocked_for_strategy_use,row_count >= min_required_rows (189/250; rows_needed=61),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,,2026-08-11,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
588940,科创50ETF富国,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (228/250; rows_needed=22); factor_gate_status != blocked_for_strategy_use,row_count >= min_required_rows (228/250; rows_needed=22),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,,2026-06-16,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
588980,科创100ETF广发,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (185/250; rows_needed=65); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (185/250; rows_needed=65),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,2026-08-17,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589020,科创半导体设备ETF鹏华,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (161/250; rows_needed=89); factor_gate_status != blocked_for_strategy_use,row_count >= min_required_rows (161/250; rows_needed=89),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,,2026-09-18,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589030,科创芯片设计ETF易方达,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (72/250; rows_needed=178); factor_gate_status != blocked_for_strategy_use,row_count >= min_required_rows (72/250; rows_needed=178),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,,unknown,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589050,科创综指ETF兴业,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (174/250; rows_needed=76); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (174/250; rows_needed=76),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,2026-09-01,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589070,科创芯片设计ETF天弘,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (68/250; rows_needed=182); factor_gate_status != blocked_for_strategy_use,row_count >= min_required_rows (68/250; rows_needed=182),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,,unknown,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589090,科创AIETF鹏华,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (167/250; rows_needed=83); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (167/250; rows_needed=83),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,2026-09-10,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589110,科创人工智能ETF国泰,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (138/250; rows_needed=112); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (138/250; rows_needed=112),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,2026-10-29,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589120,科创创新药ETF汇添富,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (150/250; rows_needed=100); factor_gate_status != blocked_for_strategy_use,row_count >= min_required_rows (150/250; rows_needed=100),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,,2026-10-13,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589130,科创芯片ETF易方达,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (79/250; rows_needed=171); factor_gate_status != blocked_for_strategy_use,row_count >= min_required_rows (79/250; rows_needed=171),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,,unknown,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589150,科创50ETF平安,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (81/250; rows_needed=169); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (81/250; rows_needed=169),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,unknown,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589160,科创芯片ETF广发,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (63/250; rows_needed=187); factor_gate_status != blocked_for_strategy_use,row_count >= min_required_rows (63/250; rows_needed=187),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,,unknown,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589170,科创芯片设计ETF鹏华,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (58/250; rows_needed=192); factor_gate_status != blocked_for_strategy_use,row_count >= min_required_rows (58/250; rows_needed=192),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,,unknown,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589180,科创新材料ETF汇添富,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (219/250; rows_needed=31); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (219/250; rows_needed=31),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,2026-06-30,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589190,科创芯片ETF华宝,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (66/250; rows_needed=184); factor_gate_status != blocked_for_strategy_use,row_count >= min_required_rows (66/250; rows_needed=184),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,,unknown,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589200,科创200ETF工银,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (180/250; rows_needed=70); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (180/250; rows_needed=70),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,2026-08-24,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589210,科创芯片设计ETF广发,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (89/250; rows_needed=161); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (89/250; rows_needed=161),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,unknown,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589220,科创200ETF国泰,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (67/250; rows_needed=183); factor_gate_status != blocked_for_strategy_use,row_count >= min_required_rows (67/250; rows_needed=183),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,,unknown,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589230,科创人工智能ETF南方,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (62/250; rows_needed=188); factor_gate_status != blocked_for_strategy_use,row_count >= min_required_rows (62/250; rows_needed=188),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,,unknown,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589250,科创芯片设计ETF浦银,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (26/250; rows_needed=224); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (26/250; rows_needed=224),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,unknown,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589260,科创芯片设计ETF国泰,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (25/250; rows_needed=225); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (25/250; rows_needed=225),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,unknown,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589270,科创100ETF前海开源,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (8/250; rows_needed=242); factor_gate_status != blocked_for_strategy_use,row_count >= min_required_rows (8/250; rows_needed=242),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,,unknown,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589380,科创AIETF富国,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (208/250; rows_needed=42); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (208/250; rows_needed=42),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,2026-07-15,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589550,科创价值ETF华夏,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (189/250; rows_needed=61); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (189/250; rows_needed=61),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,2026-08-11,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589560,科创人工智能ETF汇添富,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (160/250; rows_needed=90); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (160/250; rows_needed=90),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,2026-09-21,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589580,科创综指ETF兴银,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (222/250; rows_needed=28); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (222/250; rows_needed=28),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,2026-06-25,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589700,科创成长ETF南方,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (226/250; rows_needed=24); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (226/250; rows_needed=24),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,2026-06-18,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589720,科创创新药ETF国泰,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (185/250; rows_needed=65); factor_gate_status != blocked_for_strategy_use,row_count >= min_required_rows (185/250; rows_needed=65),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,,2026-08-17,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589780,科创200ETF富国,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (145/250; rows_needed=105); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (145/250; rows_needed=105),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,2026-10-20,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589820,科创200ETF建信,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (154/250; rows_needed=96); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (154/250; rows_needed=96),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,2026-09-30,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589850,科创50ETF东财,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (179/250; rows_needed=71); factor_gate_status != blocked_for_strategy_use,row_count >= min_required_rows (179/250; rows_needed=71),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,,2026-08-25,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589950,科创100ETF富国,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (136/250; rows_needed=114); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (136/250; rows_needed=114),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,2026-11-02,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589960,科创新能源ETF易方达,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (149/250; rows_needed=101); factor_gate_status != blocked_for_strategy_use,row_count >= min_required_rows (149/250; rows_needed=101),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,,2026-10-14,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
589980,科创100ETF汇添富,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (243/250; rows_needed=7); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (243/250; rows_needed=7),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,2026-05-26,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
159001,货币ETF易方达,blocked_no_used_factors,no_used_factors,benchmark_dependency_missing,requires_data_dependency,P1_benchmark_dependency,at least one enabled factor produces usable evidence; schema-valid benchmark/index cache is available; run update-index-data only in controlled environment; factor_gate_status != blocked_for_strategy_use,,,schema-valid benchmark/index cache is available; run update-index-data only in controlled environment,factor_gate_status != blocked_for_strategy_use,,,,False,False,False,True,True,fix benchmark/index cache dependency before treating no_used_factors as resolvable,"plan only; does not clear candidate gate; no_used_factors is unscoreable evidence, not a low score; benchmark dependency also keeps 007B blocked"
159003,招商快线ETF,blocked_no_used_factors,no_used_factors,benchmark_dependency_missing,requires_data_dependency,P1_benchmark_dependency,at least one enabled factor produces usable evidence; schema-valid benchmark/index cache is available; run update-index-data only in controlled environment; factor_gate_status != blocked_for_strategy_use,,,schema-valid benchmark/index cache is available; run update-index-data only in controlled environment,factor_gate_status != blocked_for_strategy_use,,,,False,False,False,True,True,fix benchmark/index cache dependency before treating no_used_factors as resolvable,"plan only; does not clear candidate gate; no_used_factors is unscoreable evidence, not a low score; benchmark dependency also keeps 007B blocked"
159005,快钱ETF汇添富,blocked_no_used_factors,no_used_factors,benchmark_dependency_missing,requires_data_dependency,P1_benchmark_dependency,at least one enabled factor produces usable evidence; schema-valid benchmark/index cache is available; run update-index-data only in controlled environment; factor_gate_status != blocked_for_strategy_use,,,schema-valid benchmark/index cache is available; run update-index-data only in controlled environment,factor_gate_status != blocked_for_strategy_use,,,,False,False,False,True,True,fix benchmark/index cache dependency before treating no_used_factors as resolvable,"plan only; does not clear candidate gate; no_used_factors is unscoreable evidence, not a low score; benchmark dependency also keeps 007B blocked"
159010,港股通科技ETF博时,blocked_no_used_factors,no_used_factors,benchmark_dependency_missing,requires_data_dependency,P1_benchmark_dependency,at least one enabled factor produces usable evidence; schema-valid benchmark/index cache is available; run update-index-data only in controlled environment; factor_gate_status != blocked_for_strategy_use,,,schema-valid benchmark/index cache is available; run update-index-data only in controlled environment,factor_gate_status != blocked_for_strategy_use,,,,False,False,False,True,True,fix benchmark/index cache dependency before treating no_used_factors as resolvable,"plan only; does not clear candidate gate; no_used_factors is unscoreable evidence, not a low score; benchmark dependency also keeps 007B blocked"
159015,恒生港股通科技ETF国联,blocked_no_used_factors,no_used_factors,benchmark_dependency_missing,requires_data_dependency,P1_benchmark_dependency,at least one enabled factor produces usable evidence; schema-valid benchmark/index cache is available; run update-index-data only in controlled environment; factor_gate_status != blocked_for_strategy_use,,,schema-valid benchmark/index cache is available; run update-index-data only in controlled environment,factor_gate_status != blocked_for_strategy_use,,,,False,False,False,True,True,fix benchmark/index cache dependency before treating no_used_factors as resolvable,"plan only; does not clear candidate gate; no_used_factors is unscoreable evidence, not a low score; benchmark dependency also keeps 007B blocked"
159016,证券ETF广发,blocked_no_used_factors,no_used_factors,benchmark_dependency_missing,requires_data_dependency,P1_benchmark_dependency,at least one enabled factor produces usable evidence; schema-valid benchmark/index cache is available; run update-index-data only in controlled environment; factor_gate_status != blocked_for_strategy_use,,,schema-valid benchmark/index cache is available; run update-index-data only in controlled environment,factor_gate_status != blocked_for_strategy_use,,,,False,False,False,True,True,fix benchmark/index cache dependency before treating no_used_factors as resolvable,"plan only; does not clear candidate gate; no_used_factors is unscoreable evidence, not a low score; benchmark dependency also keeps 007B blocked"
159028,港股汽车ETF天弘,blocked_no_used_factors,no_used_factors,benchmark_dependency_missing,requires_data_dependency,P1_benchmark_dependency,at least one enabled factor produces usable evidence; schema-valid benchmark/index cache is available; run update-index-data only in controlled environment; factor_gate_status != blocked_for_strategy_use,,,schema-valid benchmark/index cache is available; run update-index-data only in controlled environment,factor_gate_status != blocked_for_strategy_use,,,,False,False,False,True,True,fix benchmark/index cache dependency before treating no_used_factors as resolvable,"plan only; does not clear candidate gate; no_used_factors is unscoreable evidence, not a low score; benchmark dependency also keeps 007B blocked"
159101,港股通科技ETF华夏,blocked_no_used_factors,no_used_factors,benchmark_dependency_missing,requires_data_dependency,P1_benchmark_dependency,at least one enabled factor produces usable evidence; schema-valid benchmark/index cache is available; run update-index-data only in controlled environment; factor_gate_status != blocked_for_strategy_use,,,schema-valid benchmark/index cache is available; run update-index-data only in controlled environment,factor_gate_status != blocked_for_strategy_use,,,,False,False,False,True,True,fix benchmark/index cache dependency before treating no_used_factors as resolvable,"plan only; does not clear candidate gate; no_used_factors is unscoreable evidence, not a low score; benchmark dependency also keeps 007B blocked"
159102,港股通生物科技ETF华安,blocked_no_used_factors,no_used_factors,benchmark_dependency_missing,requires_data_dependency,P1_benchmark_dependency,at least one enabled factor produces usable evidence; schema-valid benchmark/index cache is available; run update-index-data only in controlled environment; factor_gate_status != blocked_for_strategy_use,,,schema-valid benchmark/index cache is available; run update-index-data only in controlled environment,factor_gate_status != blocked_for_strategy_use,,,,False,False,False,True,True,fix benchmark/index cache dependency before treating no_used_factors as resolvable,"plan only; does not clear candidate gate; no_used_factors is unscoreable evidence, not a low score; benchmark dependency also keeps 007B blocked"
159105,恒生生物科技ETF易方达,blocked_no_used_factors,no_used_factors,benchmark_dependency_missing,requires_data_dependency,P1_benchmark_dependency,at least one enabled factor produces usable evidence; schema-valid benchmark/index cache is available; run update-index-data only in controlled environment; factor_gate_status != blocked_for_strategy_use,,,schema-valid benchmark/index cache is available; run update-index-data only in controlled environment,factor_gate_status != blocked_for_strategy_use,,,,False,False,False,True,True,fix benchmark/index cache dependency before treating no_used_factors as resolvable,"plan only; does not clear candidate gate; no_used_factors is unscoreable evidence, not a low score; benchmark dependency also keeps 007B blocked"
